row_id,movie_id,person_id,statement_id
directors_0,Q1000210,Q2077488,Q1000210-674369A8-4331-4F85-8AC5-4B74F8449009
directors_1,Q10005695,Q7396742,Q10005695-69d28c2a-4df6-7b9f-2e8a-0ac2ee7cc3fb
directors_2,Q1000825,Q360509,q1000825-604A3A96-9DF0-4AF1-B1EE-9277B4B7CF02
directors_3,Q1001400,Q21104467,Q1001400-a5be7353-48d5-8fdf-891d-2015900ebbdc
directors_4,Q100145860,Q920040,Q100145860-bfbee4cc-4cb4-ff95-3e74-1fcc8843ee07
directors_5,Q100146136,Q99973620,Q100146136-3ea66988-40d8-b2f5-e547-99220d477629
directors_6,Q100148067,Q114917254,Q100148067-225859FB-0C8A-464E-BAE5-82BDF6AA522A
directors_7,Q100148075,Q28973985,Q100148075-56579a28-4738-b9ab-1fdc-b4f2c580979c
directors_8,Q100148079,Q106283255,Q100148079-38E7D89E-35F8-4A1D-A375-23D59C58BEFF
directors_9,Q100148104,Q106265068,Q100148104-011DDF78-8D23-4FEE-9426-03A96AA5DD48
directors_10,Q100156260,Q3756624,Q100156260-8058acf6-45f2-8c31-8ed1-8cddd1b1d300
directors_11,Q1001863,Q377755,q1001863-259D80D1-12C7-46F6-951D-516FE83BB166
directors_12,Q1002100,Q51566,q1002100-7B20B0D6-EDBB-49C7-9DE9-FE019F2B3C2F
directors_13,Q1002251,Q51582,q1002251-4C36E131-FB34-4BA8-8AF7-0CB18A6F2EBD
directors_14,Q100227242,Q970619,Q100227242-BF606491-49FD-4BAA-8CA6-0B9F7FD438F4
directors_15,Q100232971,Q24068624,Q100232971-af397b02-41e8-4091-3f2a-201c53af0ec9
directors_16,Q1002495,Q2297794,Q1002495-0af73443-234e-4175-832d-e824624a929c
directors_17,Q1002495,Q3142408,Q1002495-374F21AF-FBD7-4A21-803C-0FC7D026C40A
directors_18,Q100249779,Q115272101,Q100249779-D295C22D-E7E9-4961-B888-289CF3ED9E3E
directors_19,Q100249839,Q52745846,Q100249839-3B686AF7-CF26-4470-803A-1FBD3A7ED3BD
directors_20,Q100252108,Q10359389,Q100252108-0db77613-4a91-3d9f-d610-c062cefb2c35
directors_21,Q100255139,Q100255155,Q100255139-d41d9ce2-4511-357e-0ecc-43ac6c4866e0
directors_22,Q100255219,Q100255254,Q100255219-f6c9748f-4abf-118e-82ee-b96f7ce49501
directors_23,Q100255627,Q110075942,Q100255627-85ac9de6-48cd-54d3-69ef-7eb127af1136
directors_24,Q100255759,Q42400391,Q100255759-01e7fca6-4a53-4b6e-2cab-e4cbb9a94483
directors_25,Q100257336,Q15064148,Q100257336-68028b30-43b5-4609-bcea-bac06e5d8eca
directors_26,Q100257527,Q5748172,Q100257527-cf16438b-42cc-5e16-863f-68363fca47ff
directors_27,Q100261459,Q115079424,Q100261459-7d54c9ba-4912-cfcb-de09-8ae38fab9dda
directors_28,Q100263944,Q100292024,Q100263944-ae11be4c-4a58-5ca4-ff65-364438bfc6f0
directors_29,Q100265988,Q115298067,Q100265988-dc667650-4de0-aa5a-e66e-0e443c6ad1c4
directors_30,Q100269546,Q3419462,Q100269546-c13be4b2-46ed-87de-b4a4-dddeafd23081
directors_31,Q100271118,Q7238443,Q100271118-5a4e5310-46ea-f2ce-a4ec-175298d171cb
directors_32,Q100275068,Q100274911,Q100275068-32f0ea5b-4d94-6cc7-86de-5593d2262057
directors_33,Q100276888,Q100566035,Q100276888-341D8A96-59B2-452A-9054-3D5D8B60C41C
directors_34,Q100300781,Q22279474,Q100300781-3D33FD30-6E2A-4AC6-B984-AE02D765AE6F
directors_35,Q1003106,Q470104,q1003106-D4301CD1-1AC8-48D8-BAB9-7330A1EEECAB
directors_36,Q1003135,Q113502494,Q1003135-0376988C-D57F-43FB-8590-095568EA17B1
directors_37,Q1003220,Q101068,Q1003220-24BD07A0-E5C2-479B-902F-CF09C86C7106
directors_38,Q100323656,Q66041,Q100323656-a02d3afb-437f-7567-9de9-0a0318834cea
directors_39,Q100324181,Q259940,Q100324181-e714efeb-48b7-a438-3f81-43b39973a742
directors_40,Q1003411,Q109406141,Q1003411-33B9A4C1-1C2C-4026-9C80-B934D484A4C5
directors_41,Q100349419,Q65105,Q100349419-157e6b39-42ab-bd34-e99a-1b7f76dba8cb
directors_42,Q100361125,Q446960,Q100361125-4a03d32e-409f-5848-c71f-3eca93296a41
directors_43,Q100361355,Q6701948,Q100361355-ABDF4DBF-9167-4B18-AFBE-EF01A5EE13D9
directors_44,Q100361490,Q350405,Q100361490-32e7f819-478f-d7b4-5d1c-8c58903e82dc
directors_45,Q10037462,Q10333325,Q10037462-49e6b89c-40f5-f452-6b75-6d7d5746c233
directors_46,Q100376481,Q5214683,Q100376481-ae558ca0-4736-1878-b1b5-44d1db7d7e8c
directors_47,Q100377303,Q18328904,Q100377303-5d65775c-4207-12e9-f16b-04e0401f493e
directors_48,Q1003782,Q5258636,q1003782-63EFB158-D4CD-4560-9FE5-D068076BB558
directors_49,Q1003845,Q267524,q1003845-11E48561-AAAD-4A9C-B995-F589D51127E9
directors_50,Q100398223,Q106594220,Q100398223-4FF728B5-3EBD-4437-8D34-50B94B644D0F
directors_51,Q100401223,Q61110685,Q100401223-1cf342a7-436b-af71-bd27-2b0843661d89
directors_52,Q10041645,Q114012286,Q10041645-92C88BE0-5D25-46DA-ADE6-85B1D7BEFB4E
directors_53,Q10041645,Q123597741,Q10041645-70D71F71-EA61-4F2A-9651-AB500A4ED65F
directors_54,Q10041645,Q76505664,Q10041645-D2FAC03B-C603-4285-B145-FE85A9422680
directors_55,Q100422251,Q13600449,Q100422251-2ad5aea9-41cd-9912-ed13-236b4874cf76
directors_56,Q100422251,Q13600455,Q100422251-2fc3858e-4ae2-c403-d6d1-775d4d39b947
directors_57,Q1004392,Q202597,q1004392-A2344ED6-E95A-4E0A-865C-B2E9D97BD69D
directors_58,Q1004440,Q721446,q1004440-FEA1894A-6804-41BB-999F-60F2D6F57F3B
directors_59,Q100450069,Q1986107,Q100450069-b8ae15c6-49fd-84c2-a476-ddaf63950f7a
directors_60,Q100450102,Q628872,Q100450102-b02dee46-4362-2e9a-cc91-aa171c867cab
directors_61,Q100452749,Q98435110,Q100452749-aad25f87-47e4-bad8-ec55-c7486b449460
directors_62,Q1004657,Q714496,q1004657-A97A1258-07A2-4070-A39F-268A2F598476
directors_63,Q1004710,Q2475993,q1004710-A7C5A777-FDC2-4EE3-A813-37B923874373
directors_64,Q1004801,Q1000860,Q1004801-D1969818-7DCF-426D-8845-65A24A3F9174
directors_65,Q100489991,Q4412743,Q100489991-3ce75edb-4e8b-594d-0402-a2e25e683193
directors_66,Q100490548,Q6608626,Q100490548-964B5F9C-5807-4FE7-ADB4-DDF9768BA3F0
directors_67,Q100506077,Q105581639,Q100506077-7cdeaad4-44e0-4089-6164-77094157ccc1
directors_68,Q100532928,Q4773433,Q100532928-3ce3de6b-4336-0fde-1bc6-87cebd39af9e
directors_69,Q100535001,Q12275124,Q100535001-0F04EB57-935F-4237-B735-3D099C064247
directors_70,Q100535001,Q26906580,Q100535001-0CC4A371-DCF5-464C-9C09-5A55A622B9C4
directors_71,Q1005361,Q17638666,Q1005361-6A1BD421-4F62-4CA3-A19F-BB8924244FDC
directors_72,Q100550091,Q114340485,Q100550091-81F80A2A-F4FA-4FE0-A103-C71D4C2651B4
directors_73,Q100557141,Q3219330,Q100557141-9091BDC2-5609-4551-ADD5-B6BA15F591BD
directors_74,Q100558146,Q15456123,Q100558146-419C8410-1BA0-43BA-A219-AC01064C4817
directors_75,Q100564447,Q88552908,Q100564447-15ADE823-17BF-4DCA-BD95-7E94F4F4C2B2
directors_76,Q100573244,Q3052647,Q100573244-79A40993-B8E1-4229-BF36-3F722DFAF0E7
directors_77,Q100604555,Q19260577,Q100604555-93760FE2-F9DA-40DD-ABAD-091E76ACE817
directors_78,Q100604559,Q22279474,Q100604559-f911aed2-4190-6619-30da-b49fef07be61
directors_79,Q100606376,Q99973620,Q100606376-0a7e6e00-49be-cbf6-4ae3-e961d6993b59
directors_80,Q100613366,Q721429,Q100613366-A4DF47AF-CDAF-4ADE-86BF-1D5385A00FB3
directors_81,Q100683417,Q100589506,Q100683417-d09fdd9a-4d93-38ac-feae-f377fd744fcd
directors_82,Q100693180,Q101444744,Q100693180-539E4114-BED9-4EA5-9DE9-C85351DDE4BB
directors_83,Q100699177,Q107656618,Q100699177-D519FF16-4053-4129-AA08-B2B697C9DBB0
directors_84,Q100699177,Q42393968,Q100699177-870573A6-5EFD-4945-8870-84B1F27EFFE1
directors_85,Q100699493,Q13638906,Q100699493-e9cbc389-4698-3daa-ff76-2d319dc44ef2
directors_86,Q100700071,Q15981681,Q100700071-DBE15C83-53D8-45E5-B62E-F385AFDAE687
directors_87,Q100701374,Q83027896,Q100701374-e93aa96f-4967-7979-fb32-cc810ed1d4b1
directors_88,Q100703600,Q100703722,Q100703600-27d7c541-4b62-79c3-8149-e00c928128dc
directors_89,Q100704907,Q6748387,Q100704907-19ae08ba-41f2-7e0b-bde5-347a839a009a
directors_90,Q100707295,Q84424444,Q100707295-f8175d69-4c27-5b1d-e013-1d181e54998c
directors_91,Q100707365,Q6134858,Q100707365-648f5f0c-42f4-6211-2333-d3c7d5c2b268
directors_92,Q100708744,Q23663310,Q100708744-6866de1a-4898-a592-36b1-80851398c1cb
directors_93,Q100716189,Q1524135,Q100716189-f810e09f-41ee-75d1-3133-c5f58c43cda0
directors_94,Q100718095,Q117863872,Q100718095-426A3BF4-B296-4D59-A3D9-B4B086EF7674
directors_95,Q100718251,Q100717847,Q100718251-E81E7855-CE69-467A-8B2B-F47775BE4B04
directors_96,Q100719246,Q96581188,Q100719246-0DA67D52-D52B-4DD4-9D3B-32A086A318C5
directors_97,Q100719246,Q96581197,Q100719246-0DAC3DD2-F4E2-404B-9314-786909D8843B
directors_98,Q100721048,Q100719476,Q100721048-AC3CE4F7-C4DD-4776-AE6A-BFA077ABCBC7
directors_99,Q100722067,Q3456046,Q100722067-ca118af7-4e2e-a376-63ad-c837f0eedf10
directors_100,Q100724914,Q7334238,Q100724914-6527364a-4b9b-a3ed-c04b-896b7357c76d
directors_101,Q100736066,Q55294,Q100736066-021970A7-4B04-4691-A8D0-19252C95392F
directors_102,Q100740616,Q100742766,Q100740616-ed67978b-4c07-41a7-631c-d7acf175fa9b
directors_103,Q100740657,Q23794228,Q100740657-6655aac1-4712-ca36-51f7-266d5a793f17
directors_104,Q100744821,Q95216483,Q100744821-df2843e2-4ed7-1a26-37ee-3e9f8d38b705
directors_105,Q100744821,Q95332881,Q100744821-7c2d0712-4ae7-f1b1-d7e1-767015f38123
directors_106,Q100745823,Q89911060,Q100745823-bb6384c5-4842-fb13-f37e-5d4ac54c2266
directors_107,Q100753217,Q95832100,Q100753217-38fbd8e8-4d6d-9484-2ec1-21c08550c091
directors_108,Q1007629,Q7261235,q1007629-B2ED8F68-A316-4452-99AA-9DBD881ABDB4
directors_109,Q100774045,Q24951264,Q100774045-32d00433-4cae-c6fc-21e9-9d505f7f8f32
directors_110,Q100783666,Q106712685,Q100783666-52095839-D554-4B8D-BFA5-DFB9561CA01C
directors_111,Q100801718,Q200355,Q100801718-07b31e41-4bb6-0b44-f0e6-410e31acc962
directors_112,Q100844812,Q113699491,Q100844812-20D61331-FA75-4B68-8A47-AC07A1FC36FE
directors_113,Q100859606,Q7823525,Q100859606-9ed66b0e-4044-bd60-78b9-39cf5fde707d
directors_114,Q1008785,Q3479126,Q1008785-E4231564-2139-451B-AC4D-071C542A7C0E
directors_115,Q1008801,Q7906291,q1008801-70DFE95D-D6D5-4393-9ECA-C8CBCD237C5C
directors_116,Q100886621,Q18054704,Q100886621-83f3d444-49cb-86b1-0662-f7f49ce1e681
directors_117,Q100889636,Q315484,Q100889636-a5f9cceb-4145-08b5-dd0e-5fd64e6968b9
directors_118,Q100930419,Q1935664,Q100930419-40102147-4333-d483-d7ad-9143338810df
directors_119,Q100931010,Q3288532,Q100931010-765bccc9-4f9e-8b54-1006-967f42a8b319
directors_120,Q100941289,Q16611774,Q100941289-88c9e0a1-48e5-4d37-92b6-b99935de5a40
directors_121,Q100945934,Q108731970,Q100945934-f13e051a-404a-9182-4b88-396763ebab0d
directors_122,Q100967106,Q27044344,Q100967106-b949c17f-4578-be3a-75a0-eb8c574edf8b
directors_123,Q100980095,Q5219645,Q100980095-0416f923-4c9a-ca49-c63e-fad6ca6e7ca0
directors_124,Q100984113,Q95766010,Q100984113-90b11e8a-4f5b-94da-b994-b4ae2ddc12ff
directors_125,Q101001358,Q345771,Q101001358-3b49e33b-4eb0-1a17-665d-0a8c2ebfca59
directors_126,Q101001959,Q51893308,Q101001959-b2c71b09-43ec-0e5c-fc8d-1dd0c364df85
directors_127,Q101002778,Q104867022,Q101002778-1C8F6C85-9A77-4BB5-802C-42DC17B3DF1F
directors_128,Q101005247,Q28064800,Q101005247-838ed2bc-4a7a-397a-e51a-5dea96d9ee65
directors_129,Q1010058,Q4952230,q1010058-D2F6CB05-4E66-4A23-9F07-1761D36EE3B0
directors_130,Q1010071,Q1391329,q1010071-FCBA4C71-9256-4187-9C8F-1072419293B8
directors_131,Q1010082,Q6434855,q1010082-1E385931-4743-40C5-94C1-6020B39F4B6E
directors_132,Q1010099,Q973915,q1010099-FBAC5402-5494-41AB-A258-5DD3E23FA7B6
directors_133,Q1010104,Q7844679,q1010104-9ABAF6FC-C57B-4827-AFA3-3E31EF5D013A
directors_134,Q101010925,Q11704505,Q101010925-43a1f44a-465d-55d9-96a6-7f095e06f260
directors_135,Q101030417,Q20385072,Q101030417-e7853e21-4613-6821-c311-8c2f34b81a49
directors_136,Q101033424,Q4817823,Q101033424-cd8c0271-40ad-d32b-69b2-0632ae4d5d5a
directors_137,Q101040730,Q12263689,Q101040730-e1d346bb-42ba-66bf-3747-a526542bc2d6
directors_138,Q101046574,Q114390762,Q101046574-5c7a5b55-4bbb-56ed-c69d-c909f392bb1e
directors_139,Q101058798,Q3370199,Q101058798-5e4d2d65-4195-f9bf-2291-1a97ca1dfa35
directors_140,Q101069738,Q6216955,Q101069738-2a843b54-4ea9-8528-6d81-f7d68ddeb6f7
directors_141,Q101070072,Q1932587,Q101070072-c5832c77-4475-716c-c77e-d8b78de03646
directors_142,Q101072559,Q106651270,Q101072559-FB0D5A33-EAFC-40A2-868B-202A512422D9
directors_143,Q101078012,Q105092687,Q101078012-0EE49A36-DAFA-4757-AD1C-5226F2712A35
directors_144,Q101090249,Q101089604,Q101090249-4CBC2BCA-9B09-4974-B9D0-ECBAD8ADA535
directors_145,Q101091534,Q101090684,Q101091534-12FF23CF-3956-4BD1-BCCF-CC00907B8E9C
directors_146,Q101091774,Q3369526,Q101091774-6ABC8F9F-B8AF-4071-8642-AA3A21A7980B
directors_147,Q101093410,Q773523,Q101093410-7fb6eb29-428e-5a54-b745-0751250ae9e1
directors_148,Q101094463,Q3294263,Q101094463-cd2dceeb-4890-ca95-402f-818eb9f831fb
directors_149,Q101098258,Q3418487,Q101098258-4d77333c-4743-a015-c2aa-882c79466895
directors_150,Q101112656,Q897115,Q101112656-1be2d203-4fea-b2e7-c4b2-5872db23df01
directors_151,Q101118878,Q16885837,Q101118878-FBA6D170-1B4A-4B9E-9BAC-05C78009232B
directors_152,Q101154409,Q27043825,Q101154409-6ae85099-4add-18ef-8d93-801c64ce7b17
directors_153,Q101157677,Q115244758,Q101157677-E696D2D2-E3C5-4D47-9558-16605519A0D0
directors_154,Q101189470,Q2414254,Q101189470-89f26fed-413d-101c-708d-7b3f74b400bf
directors_155,Q101195419,Q3136157,Q101195419-67d430f7-4b9a-8255-2c81-0332d99f4977
directors_156,Q101201255,Q117862460,Q101201255-74C1E0AA-1BD3-41C5-B511-C818EC31B142
directors_157,Q101215825,Q3510258,Q101215825-b5978ec3-44ff-52b7-8747-f1410acd12a6
directors_158,Q101229556,Q8005891,Q101229556-18a98a85-49f9-3dbe-8e35-c4927ea63154
directors_159,Q101235198,Q248764,Q101235198-b81aa64d-4f8c-ff32-09c8-1eca5d42eb61
directors_160,Q101237151,Q15981681,Q101237151-99a7c4af-4ed3-c292-88d8-e429dcddbd92
directors_161,Q101242346,Q95188263,Q101242346-bd332229-413e-c483-0581-383c24b5811a
directors_162,Q101244962,Q55815086,Q101244962-7F59A0EE-304D-4397-AE73-B6528D6C255F
directors_163,Q101245020,Q1335528,Q101245020-B305C789-9513-4FC6-88B8-84FF90995975
directors_164,Q101245186,Q66293755,Q101245186-4af127e0-4f7a-8f25-64d2-b5df641f6c4e
directors_165,Q101245207,Q56529054,Q101245207-E242279C-5B26-4D8A-8CCF-66B2B3F04EF4
directors_166,Q101245257,Q2887372,Q101245257-6eba0fb0-4cad-ffb7-d01b-a80f1f49394e
directors_167,Q101245257,Q58895647,Q101245257-cf6e11c4-4559-e3ad-1237-cb8a5c5ec63c
directors_168,Q101245261,Q105076473,Q101245261-7d452579-492f-7b02-2e18-bbca9323347c
directors_169,Q101245363,Q7030022,Q101245363-AC9C4820-34F7-4005-BC09-8BA4B404761A
directors_170,Q101245383,Q263501,Q101245383-95A953AA-2B61-4FCA-A89B-30781701A834
directors_171,Q101245404,Q7913064,Q101245404-79418C8A-DEA9-4F65-A3C2-8155177F34F2
directors_172,Q101245465,Q25753785,Q101245465-83C17960-C04C-41B6-8D40-8639F7E6C90C
directors_173,Q101245576,Q116270108,Q101245576-a71d20a5-4086-ee94-82b8-fe31bbc54e34
directors_174,Q101245576,Q12059189,Q101245576-9BCEA5BD-96FA-4171-8D42-3050C27CF86B
directors_175,Q101246909,Q64288754,Q101246909-2a55af7d-4903-f5de-09da-aac0df421656
directors_176,Q101247441,Q16028903,Q101247441-ac477df3-4e0b-1fc5-1eb6-7366e5f7c9e1
directors_177,Q1012729,Q5947811,q1012729-7CF1CCA9-4F6E-4866-ADBA-FF3CB947D7DF
directors_178,Q101305401,Q16222543,Q101305401-515924aa-499f-3183-4974-820caa9c395f
directors_179,Q1014049,Q702546,q1014049-6410952F-115B-43BC-AD63-5BEA59E30817
directors_180,Q101405992,Q12042553,Q101405992-d7136931-4128-061b-e998-af37f77d92ed
directors_181,Q101417413,Q1386296,Q101417413-fe1b1180-4832-2e08-4027-dc6eed97443d
directors_182,Q101423189,Q3193693,Q101423189-bd288c3a-4893-28c0-93ce-04c03709ed9f
directors_183,Q101423732,Q6833951,Q101423732-43f6b6f0-4a4d-0981-abdd-b99d546de0f5
directors_184,Q101435417,Q101537752,Q101435417-268226f3-4d29-683f-c142-b3f256e9761b
directors_185,Q101436972,Q101466383,Q101436972-5e38c5be-49c2-b827-8033-df6216ebe45d
directors_186,Q101436972,Q101467785,Q101436972-3a3a651f-4e62-e846-4038-ebd6458d123f
directors_187,Q101438775,Q3090228,Q101438775-EECD39DC-B9FC-4F3A-AB17-E85419AEABA3
directors_188,Q101438781,Q2871973,Q101438781-272E31B9-11DD-46F1-9D99-1F60D24FD5D0
directors_189,Q101440388,Q60100,Q101440388-135a4153-4b50-f4a2-2016-8c47e522ea22
directors_190,Q101487946,Q17629552,Q101487946-6778c7ca-457c-89db-4229-3b81612be011
directors_191,Q101487946,Q65562351,Q101487946-fbcb4f0b-43d1-c803-5a51-341dd52491f0
directors_192,Q101497580,Q102318036,Q101497580-FD6A788E-4FD5-404D-83AE-31A6940DEA85
directors_193,Q101503314,Q1158546,Q101503314-18bb5777-48b1-449d-ebcb-1a0713e769a7
directors_194,Q101576107,Q61765779,Q101576107-432e99ea-4da7-1940-2009-83eeecffd219
directors_195,Q101580184,Q25315761,Q101580184-f06bba63-4c5e-1df5-3366-7f16f6a1104d
directors_196,Q1015807,Q12712786,Q1015807-9FB47EBD-CB78-4F0E-B239-0D9C02F7FB21
directors_197,Q101584110,Q101584055,Q101584110-49c4ac33-4699-0382-3866-35d3a9fae0e6
directors_198,Q1015851,Q12712786,Q1015851-EB112ED0-A811-40D8-A80B-F73BA7ABEEDE
directors_199,Q1015884,Q470104,q1015884-F13E27C8-DC88-439E-9E78-632C4163FE18
directors_200,Q1015884,Q616410,q1015884-194BC3E1-C9AB-485E-ACE6-7D2C3AE7C172
directors_201,Q1015942,Q11242471,Q1015942-1B6511DC-7E26-4AF3-AFF0-04BCEA2442D8
directors_202,Q101623511,Q23719001,Q101623511-41c98448-4d08-2ae6-e441-e49445817480
directors_203,Q101624592,Q22244961,Q101624592-EF6AA63E-A648-4938-9E52-C545CD3A760C
directors_204,Q101627010,Q3160859,Q101627010-9A706943-E98E-4730-B8CD-7EECDA6A2659
directors_205,Q101627339,Q9023319,Q101627339-df2106c5-4cae-b860-d60c-5278a5d160d3
directors_206,Q1016369,Q51564,q1016369-5A4BA3C3-08AF-4052-B0D3-02A0D166706E
directors_207,Q101666960,Q465139,Q101666960-2aface66-402b-c44c-b752-fc9962e97afe
directors_208,Q1016790,Q50384659,Q1016790-f099bfee-476b-5968-ebb5-2a45785e8dc2
directors_209,Q1016790,Q50384683,Q1016790-bf56dd33-4273-97e7-afc9-3079675aea2b
directors_210,Q101714170,Q2143300,Q101714170-6e2b7ea5-4160-d8c3-0d1e-33789c35f73e
directors_211,Q1017254,Q131340935,Q1017254-F0E03F39-00D7-4E92-9151-33697D6D0B0B
directors_212,Q101726897,Q5649107,Q101726897-a4aa77ea-438e-a1f3-a1ad-17740ea69581
directors_213,Q101799929,Q6091579,Q101799929-00c28f86-4547-acf6-9d6e-624117c3fc2c
directors_214,Q1018042,Q12810116,q1018042-BE65BB90-8E2F-4FD9-BA29-6E9279F3E4DC
directors_215,Q1018109,Q28807165,Q1018109-2b294aca-49bc-fea3-d23a-5e7a1fa68339
directors_216,Q1018477,Q108302,q1018477-81250D75-D635-4F63-91E1-2E5E5AD8AA52
directors_217,Q1018486,Q3437192,q1018486-B40FB670-04CC-4848-8C67-7502F6975429
directors_218,Q1018491,Q466341,q1018491-D3C6CC8D-E086-47F5-A5C4-AEEC110CFE3C
directors_219,Q101854947,Q101858331,Q101854947-be2dff2b-4712-7bc7-855c-7dbc56222e19
directors_220,Q101854947,Q17385819,Q101854947-12480c88-4848-a94a-4973-1262a3a52834
directors_221,Q101943976,Q101944541,Q101943976-99d21cc5-45d4-4661-c345-d3876619dd88
directors_222,Q101995706,Q101094705,Q101995706-680773b4-4fa5-7a78-3d2a-f3c5d5c84be3
directors_223,Q102015061,Q63254044,Q102015061-14b17ea5-48a8-6a32-9be5-4d569497eb08
directors_224,Q102036245,Q25132,Q102036245-A168BF69-09FA-4E9A-978A-EB19D591E019
directors_225,Q102036246,Q14566057,Q102036246-0556ba99-4635-00c9-03d1-80fbbe15cf62
directors_226,Q102036255,Q5129991,Q102036255-c366efb2-4e0b-d8ab-ffb4-577140a280a5
directors_227,Q102036260,Q4739663,Q102036260-58a316c0-419a-70f4-7967-0ea3a7bb29c7
directors_228,Q102036276,Q4062581,Q102036276-5724421B-84BB-45AF-8551-E1A8FFEE534B
directors_229,Q102036297,Q3591372,Q102036297-26A9A932-C84B-49F4-9E64-C9A5DD921F8E
directors_230,Q102036323,Q6238342,Q102036323-B9D9636C-FA89-4907-A020-221DCD8BCECF
directors_231,Q102037506,Q15709599,Q102037506-14875468-4331-85f5-692a-869286e7a3c0
directors_232,Q102039464,Q2941871,Q102039464-E42D2812-AA33-4377-A681-C34D3C743910
directors_233,Q102046208,Q1159118,Q102046208-013c851b-4a1b-9a6a-8f1b-758c9563c71b
directors_234,Q102046244,Q7135164,Q102046244-62FCEAC3-D0A8-40F1-B772-B8AAC1F6B870
directors_235,Q102047812,Q102047774,Q102047812-9a6e5ed7-439e-892b-4f02-e824367f4134
directors_236,Q102047818,Q3156247,Q102047818-d31660fd-4976-4c6f-73de-32e04dcac309
directors_237,Q102067365,Q3525156,Q102067365-11d986e8-4663-e03f-33c4-92006eb53cfd
directors_238,Q102076681,Q27042540,Q102076681-cc0995b8-4472-f284-062a-272eba9d6f22
directors_239,Q102076681,Q27042541,Q102076681-35170a53-46cb-390a-9104-c86628c89a12
directors_240,Q102076861,Q15877011,Q102076861-f3a51e1c-4b44-5126-a923-9c9e21c6262a
directors_241,Q102079399,Q235394,Q102079399-227EB04E-0FDD-4D65-AE78-2C3F3E1B687D
directors_242,Q102104699,Q65926773,Q102104699-2610be91-42bb-c7f9-8568-d2c057b1c7bc
directors_243,Q102122726,Q106561671,Q102122726-d4876908-4b10-4aaa-5025-78bcd7835a87
directors_244,Q102124437,Q116176453,Q102124437-FC9C05B4-A8C9-47BD-A32B-151467907703
directors_245,Q102128141,Q108091331,Q102128141-1ddf2f78-4f70-fe80-d1b8-f393868d90f8
directors_246,Q102147287,Q63150092,Q102147287-334457C0-3F33-4FBD-9A2F-85A9F2CEC96E
directors_247,Q1021571,Q1148979,q1021571-8567EA37-5E6D-4705-A044-70F815862ED5
directors_248,Q102162355,Q3241391,Q102162355-ce420d19-4fb5-621d-5c0a-572b0def812e
directors_249,Q102178337,Q291205,Q102178337-469aa981-4565-6af2-d311-fab7d016f1ff
directors_250,Q102180106,Q323076,Q102180106-de149c79-4054-ddc8-0eba-d37daf987f5b
directors_251,Q102185780,Q2851174,Q102185780-3c75b621-4f96-0152-38ce-d9af09b0c163
directors_252,Q102213117,Q16212569,Q102213117-1F484386-FC90-42BB-92E6-4360ADA62336
directors_253,Q102219145,Q2449260,Q102219145-26864b50-43ac-a56b-77dd-1dbf64db00a6
directors_254,Q102225,Q312088,q102225-86EC04EC-7836-4903-88EC-2D9B4A730816
directors_255,Q102227477,Q1582632,Q102227477-7a2c9055-4ba4-df44-f2f9-0f6766e7ab84
directors_256,Q102228542,Q106840253,Q102228542-b1f8ce96-4077-131a-f72f-b7750743042c
directors_257,Q102235,Q312988,q102235-DCDAA76E-7217-4882-88DC-337504752F9D
directors_258,Q1022379,Q500611,q1022379-91E0D60E-B39E-4AB5-8517-45DADFC82C1E
directors_259,Q102244,Q75079,q102244-4DD171EA-8094-4AD2-BFC8-9E0AF341117A
directors_260,Q102273941,Q115183877,Q102273941-729553C2-44DF-4E0A-BEFE-9B95B80DB727
directors_261,Q102282176,Q102282222,Q102282176-ecf120a3-4f2d-71c6-2296-2a99248fe5d3
directors_262,Q102282310,Q165760,Q102282310-3481c0d8-42a3-1dea-867c-802d1c31de33
directors_263,Q102288173,Q95836926,Q102288173-0a148016-4820-f56d-d5cf-6be171f0d84c
directors_264,Q102312685,Q115432712,Q102312685-fb8be851-4ce8-9911-72e6-72a99f58c93b
directors_265,Q102315344,Q104543507,Q102315344-8a055c68-4264-44fe-e894-1121530d104b
directors_266,Q102328447,Q105321160,Q102328447-dcaa7f3d-40b0-fc98-19ff-faa60584819e
directors_267,Q102345779,Q3802289,Q102345779-6d0ecaca-4744-6119-b9dc-9b5f558d08ed
directors_268,Q102351787,Q95485273,Q102351787-E1D7B6E5-B225-4F7C-BC4F-EEF8B062435E
directors_269,Q102389909,Q10330007,Q102389909-4D063936-2767-465C-8C72-62AAE7C3BB33
directors_270,Q102391022,Q133250636,Q102391022-5600752E-EE21-4C7A-9DB9-C4104BB646B6
directors_271,Q102395353,Q114678293,Q102395353-43FD001C-840D-4919-B874-3C7A5F5730A2
directors_272,Q102395995,Q2314462,Q102395995-c3f399f7-4d71-0c3c-b4c1-4a02119fdf30
directors_273,Q102400480,Q3380121,Q102400480-bb179fdd-4b37-376e-2c73-e53bc719e19b
directors_274,Q102410713,Q114774875,Q102410713-61cc645b-4a29-9cc8-e116-a9053cbcd45c
directors_275,Q102410713,Q114774876,Q102410713-73febf22-42a0-b484-072c-0096f3671701
directors_276,Q102411430,Q101345288,Q102411430-60bbda41-47d4-5946-09ec-49188de4bffd
directors_277,Q102438,Q75079,q102438-EC9142B5-2EB6-4508-BD4B-BABD774E7BB1
directors_278,Q1024400,Q633,Q1024400-AA114B5F-CDE4-4E03-82B9-E6C61DC49374
