movie_id,title,description,release_date,duration,year
Q11580665,One Million Yen Girl,2008 film by Yuki Tanada,2008-01-01T00:00:00Z,121.0,2008
Q1159199,Dan in Real Life,2007 film directed by Peter Hedges,2008-03-20T00:00:00Z,99.0,2008
Q115921491,Sommerhuset,2008 film directed by Ole Giæver,2008-02-22T00:00:00Z,55.0,2008
Q1160173,The Wilde Girls,2001 film directed by Del Shores,2008-06-15T00:00:00Z,95.0,2008
Q116060384,The Moss,2008 film directed by Derek Kwok,2008-05-29T00:00:00Z,,2008
Q1161718,Feast II: Sloppy Seconds,2008 film by John Gulager,2008-01-01T00:00:00Z,97.0,2008
Q1165259,Harold & Kumar Escape from Guantanamo Bay,2008 film directed by Jon Hurwitz and Hayden Schlossberg,2008-03-23T00:00:00Z,102.0,2008
Q1165314,Max Payne,2008 film directed by John Moore,2008-11-20T00:00:00Z,100.0,2008
Q1165314,Max Payne,2008 film directed by John Moore,2008-10-17T00:00:00Z,100.0,2008
Q1165770,Gomorrah,2008 film directed by Matteo Garrone,2008-09-11T00:00:00Z,135.0,2008
Q1165770,Gomorrah,2008 film directed by Matteo Garrone,2008-05-16T00:00:00Z,135.0,2008
Q1167835,Mid-August Lunch,2008 film by Gianni Di Gregorio,2008-01-01T00:00:00Z,75.0,2008
Q1168000,The Secret of Moonacre,2008 film by Gábor Csupó,2008-01-01T00:00:00Z,103.0,2008
Q11687805,The Good News,2008 film directed by Helena Taberna,2008-01-01T00:00:00Z,,2008
Q1168958,The Heart of Jenin,2008 film directed by Lior Geller and Marcus Vetter,2008-08-13T00:00:00Z,89.0,2008
Q1169493,The Coverup,2008 film by Brian Jun,2008-01-01T00:00:00Z,99.0,2008
Q1169658,The Song of Sparrows,2008 film by Majid Majidi,2008-02-10T00:00:00Z,96.0,2008
Q1170222,Salt of this Sea,2008 film by Annemarie Jacir,2008-01-01T00:00:00Z,105.0,2008
Q11702900,Gunde Jhallumandi,2008 Telugu film directed by Madan,2008-09-12T00:00:00Z,,2008
Q11704530,Todos estamos invitados,2008 film by Manuel Gutiérrez Aragón,2008-01-01T00:00:00Z,80.0,2008
Q117100871,Mañana te cuento 2,2008 Peruvian film,2008-01-01T00:00:00Z,93.0,2008
Q1171194,The Yellow Handkerchief,2008 film by Udayan Prasad,2008-01-01T00:00:00Z,102.0,2008
Q11716279,How to Live?,2008 film by Szymon Jakubowski,2008-07-18T00:00:00Z,90.0,2008
Q11725909,Zycie Raz Jeszcze,2008 film by Mariusz Malec,2008-01-04T00:00:00Z,,2008
Q11748166,Kissing Cousins,2008 film,2008-01-01T00:00:00Z,,2008
Q11751120,Kup teraz,2008 film by Piotr Matwiejczyk,2008-01-01T00:00:00Z,80.0,2008
Q11752161,Max Pinlig,2008 film by Lotte Svendsen,2008-12-05T00:00:00Z,100.0,2008
Q11753858,Ladies,2008 film by Tomasz Konecki,2008-02-01T00:00:00Z,134.0,2008
Q11761993,Little Zizou,2008 film by Sooni Taraporevala,2008-11-09T00:00:00Z,,2008
Q11772159,Expecting Love,2008 film by Łukasz Karwowski,2008-01-01T00:00:00Z,110.0,2008
Q117846418,El espejo,2008 tv film,2008-05-06T00:00:00Z,78.0,2008
Q11785073,Money Hai Toh Honey Hai,2008 film by Ganesh Acharya,2008-01-01T00:00:00Z,,2008
Q11788952,Hope,2007 film by Stanislaw Mucha,2008-01-17T00:00:00Z,101.0,2008
Q11791173,"Nie klam, kochanie",2008 film by Piotr Wereśniak,2008-03-28T00:00:00Z,100.0,2008
Q11791714,The Unmoved Mover,2008 film by Łukasz Barczyk,2008-11-14T00:00:00Z,,2008
Q117934,The Tour,2008 film by Goran Marković,2008-01-01T00:00:00Z,102.0,2008
Q11796757,Louise's Garden,2008 film by Maciej Wojtyszko,2008-04-11T00:00:00Z,,2008
Q118114,Lion's Den,2008 film by Pablo Trapero,2008-01-01T00:00:00Z,113.0,2008
Q1181317,Pistol Whipped,2008 film directed by Roel Reiné,2008-01-01T00:00:00Z,96.0,2008
Q11827425,Production Office,2008 film,2008-01-14T00:00:00Z,,2008
Q1185637,Sharpe's Peril,2008 film by Tom Clegg,2008-11-02T00:00:00Z,,2008
Q11889185,Falling Angels,2008 Finnish film directed by Heikki Kujanpää,2008-12-05T00:00:00Z,102.0,2008
Q1189690,De l'autre côté du lit,2008 film by Pascale Pouzadoux,2008-01-01T00:00:00Z,93.0,2008
Q11897392,Thomas,2008 Finnish film directed by Miika Soini,2008-12-22T00:00:00Z,70.0,2008
Q11897392,Thomas,2008 Finnish film directed by Miika Soini,2008-06-01T00:00:00Z,70.0,2008
Q1192189,The Other Man,2008 film by Richard Eyre,2008-01-01T00:00:00Z,88.0,2008
Q1192239,The Architect,2008 film by Ina Weisse,2008-01-01T00:00:00Z,93.0,2008
Q1192731,August,2008 film directed by Austin Chick,2008-01-22T00:00:00Z,88.0,2008
Q11928,Swing Vote,2008 film by Joshua Michael Stern,2008-01-01T00:00:00Z,120.0,2008
Q1193385,Fireproof,2008 film by Alex Kendrick,2008-01-01T00:00:00Z,122.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-11-07T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-10-31T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-10-17T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-09-25T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-09-19T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-09-12T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-09-11T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-09-04T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-08-08T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-08-07T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-06-19T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-05-16T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-05-09T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-04-17T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-04-04T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-04-03T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-03-21T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-03-07T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-02-14T00:00:00Z,92.0,2008
Q1193633,The Fox and the Child,2007 film by Luc Jacquet,2008-02-08T00:00:00Z,92.0,2008
Q1194035,Big Man Japan,2007 film by Hitoshi Matsumoto,2008-07-17T00:00:00Z,113.0,2008
Q1195206,Der Letzte macht das Licht aus!,2007 film directed by Clemens Schönborn,2008-01-24T00:00:00Z,84.0,2008
Q1196555,The Red Spot,2008 film by Marie Miyayama,2008-01-01T00:00:00Z,82.0,2008
Q1196940,Gentlemen Officers: Save the Emperor,2008 film by Oleg Fomin,2008-01-01T00:00:00Z,101.0,2008
Q1197284,The Day the Earth Stopped,2008 film directed by C. Thomas Howell,2008-01-01T00:00:00Z,90.0,2008
Q11976727,"Through a Glass, Darkly",2008 Norwegian film directed by Jesper W. Nielsen,2008-10-24T00:00:00Z,95.0,2008
Q11976727,"Through a Glass, Darkly",2008 Norwegian film directed by Jesper W. Nielsen,2008-10-24T00:00:00Z,100.0,2008
Q1197833,Make It Happen,2008 film by Darren Grant,2008-01-01T00:00:00Z,86.0,2008
Q1200673,Death Note,2006 film by Shūsuke Kaneko,2008-05-20T00:00:00Z,126.0,2008
Q12039144,May,2008 film by František Brabec,2008-08-21T00:00:00Z,80.0,2008
Q12039599,At Your Own Risk,2008 film by Filip Renč,2008-01-24T00:00:00Z,92.0,2008
Q12058853,The Resolution,2008 film,2008-09-01T00:00:00Z,81.0,2008
Q120972017,The Trials of J. Robert Oppenheimer,2008 docudrama film by David Grubin,2008-01-01T00:00:00Z,109.0,2008
Q12102493,Bitter & Twisted,2008 film by Christopher Weekes,2008-01-01T00:00:00Z,,2008
Q12102714,Blackout,2008 film directed by Rigoberto Castañeda,2008-01-01T00:00:00Z,85.0,2008
Q1211033,The Calling Game,2007 film by Felix Randau,2008-03-20T00:00:00Z,84.0,2008
Q1211239,The Band's Visit,2007 film by Eran Kolirin,2008-01-31T00:00:00Z,87.0,2008
Q1212275,The Eylandt Investigation,2008 film by Michael W. Driesch,2008-11-06T00:00:00Z,82.0,2008
Q1212275,The Eylandt Investigation,2008 film by Michael W. Driesch,2008-01-01T00:00:00Z,82.0,2008
Q12124515,Gingerdead Man 2: Passion of the Crust,2008 film,2008-01-01T00:00:00Z,82.0,2008
Q12124580,Gogol Bordello Non-Stop,2008 film by Margarita Jimeno,2008-01-01T00:00:00Z,90.0,2008
Q12124674,Grindstone Road,2008 film,2008-01-01T00:00:00Z,93.0,2008
Q12124746,Hellbilly 58,2008 film,2008-01-01T00:00:00Z,,2008
Q12125419,Know Your Mushrooms,2008 documentary film directed by Ron Mann,2008-01-01T00:00:00Z,74.0,2008
Q12126470,Necessary Evil,2008 film directed by Peter J. Eaton,2008-01-01T00:00:00Z,,2008
Q12126609,No Subtitles Necessary: Laszlo & Vilmos,2008 film,2008-01-01T00:00:00Z,86.0,2008
