movie_id,title,description,release_date,duration,year
Q1004440,Kill the Irishman,2011 film directed by Jonathan Hensleigh,2011-03-11T00:00:00Z,106.0,2011
Q101242346,"Egal was ich tue, sie lieben es",2011 film directed by Romy Steyer,2011-01-01T00:00:00Z,,2011
Q101624592,The Blair Witch Project: A Hardcore Parody,2011 American pornographic film directed by Dick Chibbles,2011-08-01T00:00:00Z,99.0,2011
Q101714170,Landscapes of Memories: The Life of Ruth Kluger,2011 documentary film by Renata Schmidtkunz,2011-01-01T00:00:00Z,87.0,2011
Q1018042,Butter,2011 film by Jim Field Smith,2011-01-01T00:00:00Z,120.0,2011
Q1025973,Cairo Time,2009 film by Ruba Nadda,2011-09-01T00:00:00Z,90.0,2011
Q1026756,Beverly Hills Chihuahua 2,2011 film directed by Alex Zamm,2011-03-10T00:00:00Z,89.0,2011
Q1026756,Beverly Hills Chihuahua 2,2011 film directed by Alex Zamm,2011-02-01T00:00:00Z,89.0,2011
Q10277912,I'd Receive the Worst News from Your Beautiful Lips,2011 film by Beto Brant,2011-01-01T00:00:00Z,100.0,2011
Q1029212,Bernie,2011 film directed by Richard Linklater,2011-06-16T00:00:00Z,104.0,2011
Q10292507,Summer Song,2011 film by Aram Rappaport,2011-01-01T00:00:00Z,100.0,2011
Q10297138,Jamie and Jessie are not together,2011 film by Wendy Jo Carlton,2011-01-01T00:00:00Z,,2011
Q1031956,The Ages of Love,2011 film by Giovanni Veronesi,2011-02-25T00:00:00Z,127.0,2011
Q1033136,Declaration of War,2011 film by Valérie Donzelli,2011-01-01T00:00:00Z,100.0,2011
Q10339150,O Filme dos Espíritos,2011 film,2011-01-01T00:00:00Z,98.0,2011
Q10366232,Rânia,2011 film by Roberta Marques,2011-01-01T00:00:00Z,,2011
Q10371101,Shit Year,2010 film by Cam Archer,2011-08-11T00:00:00Z,95.0,2011
Q10423476,Avalon,2011 film by Axel Petersén,2011-09-11T00:00:00Z,79.0,2011
Q10468768,Irene Huss - Den som vakar i mörkret,2011 film by Richard Holm,2011-01-01T00:00:00Z,90.0,2011
Q1046883,The King of Fighters,2010 film directed by Gordon Chan,2011-07-16T00:00:00Z,93.0,2011
Q10470019,Irene Huss - Det lömska nätet,2011 film by Richard Holm,2011-01-01T00:00:00Z,88.0,2011
Q10483391,Irene Huss: The Man with the Small Face,2011 film by Emiliano Goessens,2011-01-01T00:00:00Z,90.0,2011
Q104896056,Hasici,film directed by Jiří Chlumský,2011-01-01T00:00:00Z,80.0,2011
Q104896118,Nic proti nicemu,film directed by Petr Marek,2011-01-01T00:00:00Z,100.0,2011
Q104896354,Bound Heat: Slave Tears of Rome: Part One,film directed by Lloyd A. Simandl,2011-01-01T00:00:00Z,84.0,2011
Q1050093,Cat Run,2011 film directed by John Stockwell,2011-04-01T00:00:00Z,106.0,2011
Q105012220,31 Million Reasons,film directed by John Barker,2011-01-01T00:00:00Z,,2011
Q1050528,Immortals,2011 fantasy film directed by Tarsem Singh,2011-11-11T00:00:00Z,110.0,2011
Q1050528,Immortals,2011 fantasy film directed by Tarsem Singh,2011-01-01T00:00:00Z,110.0,2011
Q1050720,Happythankyoumoreplease,2010 film by Josh Radnor,2011-03-04T00:00:00Z,92.0,2011
Q10517905,Happy End,2011 film by Björn Runge,2011-01-01T00:00:00Z,97.0,2011
Q1052260,New Year's Eve,2011 film by Garry Marshall,2011-12-08T00:00:00Z,118.0,2011
Q1052260,New Year's Eve,2011 film by Garry Marshall,2011-12-05T00:00:00Z,118.0,2011
Q10526581,The Golden Piglet Hotel,2011 film by Mikael Syrén,2011-02-23T00:00:00Z,90.0,2011
Q10527257,The Importance of Tying Your Own Shoes,2011 film by Lena Koppel,2011-03-18T00:00:00Z,101.0,2011
Q1053293,I Wish,2011 film by Hirokazu Koreeda,2011-06-11T00:00:00Z,128.0,2011
Q10539097,I Miss You,2011 Swedish film directed by Anders Grönros,2011-08-19T00:00:00Z,125.0,2011
Q10539208,I'm My Own Dolly Parton,2011 film by Jessica Nettelbladt,2011-01-01T00:00:00Z,97.0,2011
Q1054393,The Great Magician,2011 film by Derek Yee,2011-12-22T00:00:00Z,128.0,2011
Q1055069,Cold Fish,2010 film by Sion Sono,2011-01-29T00:00:00Z,146.0,2011
Q1055774,A Ghost of a Chance,2011 film by Kōki Mitani,2011-10-29T00:00:00Z,142.0,2011
Q1055774,A Ghost of a Chance,2011 film by Kōki Mitani,2011-10-19T00:00:00Z,142.0,2011
Q1055785,Kamisama no Karute,2011 film by Yoshihiro Fukagawa,2011-08-27T00:00:00Z,128.0,2011
Q10558345,The Men with Blue Dots,2011 Mongolian drama film directed by Dorjsuren Shadav,2011-01-01T00:00:00Z,,2011
Q1056260,Tokyo Park,2011 film by Shinji Aoyama,2011-06-18T00:00:00Z,119.0,2011
Q1056859,Himizu,2011 film by Sion Sono,2011-09-06T00:00:00Z,129.0,2011
Q1056921,Paranormal Activity 3,"2011 film by Ariel Schulman, Henry Joost",2011-11-03T00:00:00Z,84.0,2011
Q1056921,Paranormal Activity 3,"2011 film by Ariel Schulman, Henry Joost",2011-10-21T00:00:00Z,84.0,2011
Q10577199,Drömmar ur snö,2011 film by Erik Leijonborg,2011-06-22T00:00:00Z,,2011
Q10577200,Må döden sova,2011 film by Erik Leijonborg,2011-01-01T00:00:00Z,89.0,2011
