movie_id,title,description,release_date,duration,year
Q100148075,Kasala,2018 Nigerian comedy film,2018-10-12T00:00:00Z,,2018
Q100255139,Payday,2018 Nigerian film directed by Cheta Chukwu,2018-07-13T00:00:00Z,,2018
Q100300781,BlackRose,2018 Nigerian film directed by Okechukwu Oku,2018-02-28T00:00:00Z,,2018
Q100401223,Eia's Christmas at Phantom Owl Farm,2018 film by Anu Aun,2018-11-17T00:00:00Z,90.0,2018
Q100700071,Diamonds in the Sky,2018 Nigerian movie,2018-01-01T00:00:00Z,,2018
Q100740616,If I Am President,2018 Nigerian movie,2018-10-20T00:00:00Z,119.0,2018
Q101001358,A Rose in Winter,2018 film by Joshua Sinclair,2018-01-01T00:00:00Z,135.0,2018
Q101576107,Des histoires inventées,film directed by Jean-Marc E. Roy,2018-01-01T00:00:00Z,71.0,2018
Q101627010,Heavily in Love!,2018 Dutch film directed by Jamel Aattache,2018-10-11T00:00:00Z,86.0,2018
Q101995706,Be Vaghte Talagh,film directed by Hassan Hajgozar,2018-01-01T00:00:00Z,,2018
Q102079399,After Dark,2019 film directed by Kayden Kross,2018-09-27T00:00:00Z,,2018
Q10339193,The Great Mystical Circus,2016 film by Carlos Diegues,2018-01-01T00:00:00Z,105.0,2018
Q104897073,Boys from the Mountains,film directed by Tomáš Magnusek,2018-01-01T00:00:00Z,90.0,2018
Q104897715,Dívka za zrcadlem,film directed by Andrea Sedláčková,2018-01-01T00:00:00Z,104.0,2018
Q104897772,Vecne tvá neverná,film directed by Milan Cieslar,2018-01-01T00:00:00Z,92.0,2018
Q104897784,Two Brides and One Wedding,2018 film directed by Tomáš Svoboda,2018-01-01T00:00:00Z,89.0,2018
Q104897799,Backstage,film directed by Andrea Sedláčková,2018-01-01T00:00:00Z,90.0,2018
Q104897805,A December Royal at Christmas,film directed by Jan Pachl,2018-01-01T00:00:00Z,88.0,2018
Q104897872,Double Trouble,film directed by Jakub Sommer,2018-01-01T00:00:00Z,81.0,2018
Q104897873,Pepa,film directed by Ján Novák,2018-01-01T00:00:00Z,88.0,2018
Q104897882,When the War Comes,2018 film directed by Jan Gebert,2018-01-01T00:00:00Z,76.0,2018
Q104897895,Hendi & Hormoz,2018 film directed by Abbas Amini,2018-02-22T00:00:00Z,88.0,2018
Q104898032,The Good Death,2019 film directed by Tomáš Krupa,2018-01-01T00:00:00Z,83.0,2018
Q104898070,Deliverance: The Making of Kingdom Come,2018 film,2018-01-01T00:00:00Z,98.0,2018
Q104898097,Miss Hanoi,2018 film directed by Zdeněk Viktora,2018-01-01T00:00:00Z,86.0,2018
Q104902123,Lagos Real Fake Life,2018 Nigerian Comedy Film,2018-01-01T00:00:00Z,118.0,2018
