movie_id,title,description,release_date,duration,year
Q1000210,Untersuchung an Mädeln,1999 film by Peter Payer,2001-04-05T00:00:00Z,,2001
Q1000825,Jan Dara,2001 Thai film directed by Nonzee Nimibutr,2001-09-12T00:00:00Z,108.0,2001
Q1004657,Bully,2001 film directed by Larry Clark,2001-06-15T00:00:00Z,113.0,2001
Q100722067,The Road to Love,2001 film directed by Rémi Lange,2001-01-01T00:00:00Z,70.0,2001
Q1010099,Get Carter,2000 film by Stephen Kay,2001-08-16T00:00:00Z,98.0,2001
Q101070072,Twelfth Night,2001 film directed by Miguel Bardem,2001-01-01T00:00:00Z,99.0,2001
Q102438,Harry Potter and the Philosopher's Stone,2001 film directed by Chris Columbus,2001-11-04T00:00:00Z,152.0,2001
Q1029722,Camouflage,2001 film by James Keach,2001-01-09T00:00:00Z,93.0,2001
Q10316505,Latitude Zero,2001 film by Toni Venturi,2001-02-09T00:00:00Z,85.0,2001
Q10317165,Lena,2001 film,2001-01-01T00:00:00Z,95.0,2001
Q10326180,"Love Me, Love My Money",2001 film by Wong Jing,2001-01-01T00:00:00Z,99.0,2001
Q10328595,Memórias Póstumas,2001 film by André Klotzel,2001-02-14T00:00:00Z,101.0,2001
Q10356158,Who Are You?,2001 film by João Botelho,2001-01-01T00:00:00Z,112.0,2001
Q10377861,Tainá: An Adventure in the Amazon,2000 film by Tânia Lamarca,2001-01-12T00:00:00Z,90.0,2001
Q10392223,Life/Drawing,2001 film,2001-01-01T00:00:00Z,,2001
Q10394445,Xuxa e os Duendes,2001 film by Paulo Sérgio Almeida,2001-01-01T00:00:00Z,90.0,2001
Q10427794,Bekännelsen,2001 film by Daniel Lind Lagerlöf,2001-01-01T00:00:00Z,171.0,2001
Q10431704,Vägen tillbaka - Blådårar 2,2001 film by Fredrik Gertten,2001-01-01T00:00:00Z,78.0,2001
Q10438880,CKY 3,2001 film by Bam Margera,2001-01-01T00:00:00Z,,2001
Q1046295,The Princess Diaries,2001 film directed by Garry Marshall,2001-12-20T00:00:00Z,115.0,2001
Q1046295,The Princess Diaries,2001 film directed by Garry Marshall,2001-08-03T00:00:00Z,115.0,2001
Q104897728,Elixír a Halíbela,film directed by Dušan Klein,2001-01-01T00:00:00Z,57.0,2001
Q104897728,Elixír a Halíbela,film directed by Dušan Klein,2001-01-01T00:00:00Z,58.0,2001
Q104898528,Jak ukrást Dagmaru,film directed by Jaroslav Soukup,2001-01-01T00:00:00Z,75.0,2001
Q104898823,Parallel Worlds,film directed by Petr Václav,2001-01-01T00:00:00Z,100.0,2001
Q1049139,Spy Game,2001 film directed by Tony Scott,2001-11-21T00:00:00Z,121.0,2001
Q1049139,Spy Game,2001 film directed by Tony Scott,2001-11-19T00:00:00Z,121.0,2001
Q10493924,Family Secrets,2001 film by Kjell-Åke Andersson,2001-01-26T00:00:00Z,101.0,2001
Q10494821,Festival,2001 film,2001-01-01T00:00:00Z,,2001
Q1049558,Miss Minoes,2001 Dutch film directed by Vincent Bal,2001-12-06T00:00:00Z,86.0,2001
Q10497055,Flyvende farmor,2001 film by Steen Rasmussen,2001-02-09T00:00:00Z,77.0,2001
Q1051315,Cats & Dogs,2001 film directed by Lawrence Guterman,2001-07-19T00:00:00Z,83.0,2001
Q1051315,Cats & Dogs,2001 film directed by Lawrence Guterman,2001-07-04T00:00:00Z,83.0,2001
Q10517366,Making Babies,2001 film by Daniel Lind Lagerlöf,2001-01-29T00:00:00Z,,2001
Q10520662,Home Sweet Home,2001 film by Dan Ying,2001-01-01T00:00:00Z,,2001
Q10551712,As Seen on TV,2001 film by Fredrik Lindström,2001-01-01T00:00:00Z,96.0,2001
Q1056853,In the Mood for Love,2000 film directed by Wong Kar-wai,2001-03-09T00:00:00Z,98.0,2001
Q10609450,If Not,2001 film by Ella Lemhagen,2001-01-01T00:00:00Z,90.0,2001
Q1061962,Change My Life,2001 film directed by Liria Bégéja,2001-01-01T00:00:00Z,101.0,2001
Q10632119,Pippi Examples,2001 film by Palle Torsson,2001-01-01T00:00:00Z,25.0,2001
Q10632500,Piñero,2001 film by Leon Ichaso,2001-12-13T00:00:00Z,,2001
Q10632500,Piñero,2001 film by Leon Ichaso,2001-01-01T00:00:00Z,,2001
Q10646434,Puder,2001 film by Marie-Louise Ekman,2001-01-01T00:00:00Z,90.0,2001
Q10654985,The Riding School,2001 Swedish pornographic film directed by Mike Beck,2001-10-06T00:00:00Z,119.0,2001
Q10654985,The Riding School,2001 Swedish pornographic film directed by Mike Beck,2001-09-17T00:00:00Z,119.0,2001
Q1067611,Visible Secret,2001 film by Ann Hui,2001-06-01T00:00:00Z,98.0,2001
Q1067611,Visible Secret,2001 film by Ann Hui,2001-01-01T00:00:00Z,98.0,2001
Q10681586,Strange Hearts,2001 film,2001-01-01T00:00:00Z,,2001
Q10687414,Syndare i sommarsol,2001 film by Daniel Alfredson,2001-11-30T00:00:00Z,98.0,2001
Q10687414,Syndare i sommarsol,2001 film by Daniel Alfredson,2001-09-01T00:00:00Z,98.0,2001
