movie_id,title,description,release_date,duration,year
Q1003411,Bukowski: Born into This,2003 American documentary film,2003-01-01T00:00:00Z,113.0,2003
Q1004801,Bumer,2003 Crime drama film directed by Pyotr Buslov,2003-08-02T00:00:00Z,110.0,2003
Q101245257,Le silence de la forêt,"2003 film directed by Bassek Ba Kobhio, Didier Ouénangaré",2003-01-01T00:00:00Z,93.0,2003
Q1015884,"Turn Left, Turn Right","2003 film by Johnnie To, Wai Ka-Fai",2003-01-01T00:00:00Z,95.0,2003
Q102244,Harry Potter and the Chamber of Secrets,2002 film directed by Chris Columbus,2003-02-26T00:00:00Z,161.0,2003
Q10288404,Garrincha: Lonely Star,2003 film,2003-10-06T00:00:00Z,110.0,2003
Q10294054,Hatley High,2003 film by Philip Price,2003-01-01T00:00:00Z,90.0,2003
Q10318896,Lisbela e o Prisioneiro,2003 film by Guel Arraes,2003-08-22T00:00:00Z,106.0,2003
Q10325672,"Maria, Mãe do Filho de Deus",2003 film by Moacyr Góes,2003-01-01T00:00:00Z,107.0,2003
Q10335546,Narradores de Javé,2003 film by Eliane Caffé,2003-01-01T00:00:00Z,142.0,2003
Q10338807,The Middle of the World,2003 film by Vicente Amorim,2003-08-11T00:00:00Z,85.0,2003
Q10339247,The Man Who Copied,2003 film by Jorge Furtado,2003-09-25T00:00:00Z,123.0,2003
Q10339247,The Man Who Copied,2003 film by Jorge Furtado,2003-06-13T00:00:00Z,123.0,2003
Q10355914,Quaresma,2003 film by José Álvaro Morais,2003-01-01T00:00:00Z,95.0,2003
Q10381352,The Emperor's Wife,2003 film by Julien Vrebos,2003-01-01T00:00:00Z,100.0,2003
Q10394429,Xuxa Abracadabra,2003 film by Moacyr Góes,2003-01-01T00:00:00Z,87.0,2003
Q1041689,All or Nothing,2002 film by Mike Leigh,2003-01-16T00:00:00Z,128.0,2003
Q1046576,Casa de los Babys,2003 film by John Sayles,2003-01-01T00:00:00Z,95.0,2003
Q10470137,Bagland,2003 film by Anders Gustafsson,2003-12-25T00:00:00Z,81.0,2003
Q104893819,Slaves of the Realm,film directed by Lloyd A. Simandl,2003-01-01T00:00:00Z,99.0,2003
Q104893985,O svatební krajce,film directed by Jiří Chlumský,2003-01-01T00:00:00Z,78.0,2003
Q104894213,Smrt pedofila,film directed by Ivan Pokorný,2003-01-01T00:00:00Z,85.0,2003
Q104894230,66 Seasons,film directed by Peter Kerekes,2003-01-01T00:00:00Z,86.0,2003
Q104894247,Dopisy v krajkách,2003 film directed by Jaroslav Pozzi,2003-01-01T00:00:00Z,58.0,2003
Q104895710,Bound Heat - The Final Victim,film directed by Lloyd A. Simandl,2003-01-01T00:00:00Z,93.0,2003
Q104898552,Nepodepsaný knoflík,film directed by Petr Kotek,2003-01-01T00:00:00Z,89.0,2003
Q104898929,Lakomec,film directed by Zdeněk Zelenka,2003-01-01T00:00:00Z,100.0,2003
Q1051469,The Core,2003 US-UK film directed by Jon Amiel,2003-04-28T00:00:00Z,137.0,2003
Q1051469,The Core,2003 US-UK film directed by Jon Amiel,2003-04-18T00:00:00Z,137.0,2003
Q1051469,The Core,2003 US-UK film directed by Jon Amiel,2003-04-03T00:00:00Z,137.0,2003
Q1051469,The Core,2003 US-UK film directed by Jon Amiel,2003-01-01T00:00:00Z,137.0,2003
Q10536165,Intent,2003 film directed by Mary Ann Marino,2003-12-01T00:00:00Z,,2003
Q10547340,Kommer du med mig då,2003 film by Kjell Grede,2003-11-14T00:00:00Z,109.0,2003
Q105681658,Space Dancing!,2003 film,2003-01-01T00:00:00Z,46.0,2003
Q10576284,Let's Play House,2003 film by Kjell-Åke Andersson,2003-01-01T00:00:00Z,99.0,2003
Q1058019,Gente di Roma,2003 film by Ettore Scola,2003-01-01T00:00:00Z,100.0,2003
