movie_id,title,description,release_date,duration,year
Q1002495,What Remains of Us,2004 film by Hugo Latulippe,2004-01-01T00:00:00Z,,2004
Q100693180,Fatuma,2018 Tanzanian drama film,2004-01-01T00:00:00Z,,2004
Q1012729,Jasmine Women,2004 film by Hou Yong,2004-06-15T00:00:00Z,130.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-07-29T00:00:00Z,141.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-10T00:00:00Z,141.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-04T00:00:00Z,141.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-03T00:00:00Z,141.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-02T00:00:00Z,141.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-05-31T00:00:00Z,141.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-07-29T00:00:00Z,142.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-10T00:00:00Z,142.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-04T00:00:00Z,142.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-03T00:00:00Z,142.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-06-02T00:00:00Z,142.0,2004
Q102448,Harry Potter and the Prisoner of Azkaban,2004 film directed by Alfonso Cuarón,2004-05-31T00:00:00Z,142.0,2004
Q10279936,Family Sins,2004 film directed by Graeme Clifford,2004-01-01T00:00:00Z,86.0,2004
Q10288958,George Michael: A Different Story,2005 film by Southan Morris,2004-01-01T00:00:00Z,93.0,2004
Q1031387,Intern Academy,2004 film by Dave Thomas,2004-01-01T00:00:00Z,90.0,2004
Q10314609,Out of This World,2004 film by Junji Sakamoto,2004-02-07T00:00:00Z,123.0,2004
Q10321891,Lá Fora,2004 film by Fernando Lopes,2004-01-01T00:00:00Z,107.0,2004
Q1033304,Hum Tum,2004 film by Kunal Kohli,2004-05-28T00:00:00Z,136.0,2004
Q10335546,Narradores de Javé,2003 film by Eliane Caffé,2004-06-03T00:00:00Z,142.0,2004
Q10339247,The Man Who Copied,2003 film by Jorge Furtado,2004-10-14T00:00:00Z,123.0,2004
Q1034224,Vampires vs. Zombies,2004 film by Vince D'Amato,2004-01-01T00:00:00Z,85.0,2004
Q10348013,Peligrosa obsesión,2004 film,2004-01-01T00:00:00Z,126.0,2004
Q10352009,Portugal S.A.,2004 film by Ruy Guerra,2004-01-01T00:00:00Z,90.0,2004
Q10376668,Seoul Train,"2004 film by Jim Butterworth, Aaron Lubarsky",2004-01-01T00:00:00Z,,2004
Q10385359,Tudo Isto É Fado,2004 film by Luís Galvão Teles,2004-01-01T00:00:00Z,102.0,2004
Q10389169,Vanitas,2004 film by Paulo Rocha,2004-01-01T00:00:00Z,102.0,2004
Q10396493,What's Up?,2004 film by Felipe Joffily,2004-01-01T00:00:00Z,90.0,2004
Q10397371,6 Points,2004 film,2004-01-01T00:00:00Z,,2004
Q1040069,Face,2004 Korean horror film,2004-06-11T00:00:00Z,92.0,2004
Q10424040,Babylon Disease,2004 film directed by Daniel Espinosa,2004-09-24T00:00:00Z,90.0,2004
Q1045388,Night Watch,2004 film by Timur Bekmambetov,2004-07-08T00:00:00Z,115.0,2004
Q1045388,Night Watch,2004 film by Timur Bekmambetov,2004-06-27T00:00:00Z,115.0,2004
Q1046841,Vanity Fair,2004 film directed by Mira Nair,2004-09-01T00:00:00Z,141.0,2004
Q1046841,Vanity Fair,2004 film directed by Mira Nair,2004-01-01T00:00:00Z,141.0,2004
Q1047336,Cash Truck,2004 film directed by Nicolas Boukhrief,2004-04-10T00:00:00Z,88.0,2004
Q1048319,Casshern,2004 film by Kazuaki Kiriya,2004-01-01T00:00:00Z,142.0,2004
Q104893911,Dirty Soul,film directed by Milan Cieslar,2004-10-14T00:00:00Z,99.0,2004
Q104894228,Vrazda kocky domácí,film directed by Milan Růžička,2004-01-01T00:00:00Z,79.0,2004
Q104894233,Lovers & Murderers,film directed by Viktor Polesný,2004-01-01T00:00:00Z,108.0,2004
