movie_id,title,description,release_date,duration,year
Q101201255,Aftermath,2013 film directed by Thomas Farone,2013-01-01T00:00:00Z,84.0,2013
Q101714170,Landscapes of Memories: The Life of Ruth Kluger,2011 documentary film by Renata Schmidtkunz,2013-05-09T00:00:00Z,87.0,2013
Q102930973,Step Dogs,2013 film directed by Geoff Anderson,2013-01-01T00:00:00Z,82.0,2013
Q10327416,The Dognapper,2013 film by Pedro Amorim,2013-10-04T00:00:00Z,113.0,2013
Q10329335,Meu Passado Me Condena,2013 film by Júlia Rezende,2013-10-25T00:00:00Z,102.0,2013
Q10330296,Minha Mãe é uma Peça,2013 film,2013-06-17T00:00:00Z,85.0,2013
Q10330320,Worms,2013 film from Brazil,2013-01-01T00:00:00Z,82.0,2013
Q1033185,Paradise: Love,2012 film directed by Ulrich Seidl,2013-01-03T00:00:00Z,120.0,2013
Q10339864,Time and the Wind,2013 film by Jayme Monjardim,2013-01-01T00:00:00Z,127.0,2013
Q103413628,Farrah Superstar: Backdoor Teen Mom,2013 pornographic film,2013-01-01T00:00:00Z,70.0,2013
Q10373255,Somewhere Slow,2013 film directed by Jeremy O'Keefe,2013-01-01T00:00:00Z,96.0,2013
Q10373271,Somos tão Jovens,2013 film by Antonio Carlos da Fontoura,2013-05-03T00:00:00Z,104.0,2013
Q10388683,Vai que Dá Certo,2013 film by Maurício Farias,2013-03-22T00:00:00Z,110.0,2013
Q10396093,Kovář z Podlesí,2013 film by Pavel Göbl,2013-05-16T00:00:00Z,85.0,2013
Q10409159,Smejdi,2013 documentary film by Silvie Dymáková,2013-06-28T00:00:00Z,78.0,2013
Q10409159,Smejdi,2013 documentary film by Silvie Dymáková,2013-04-18T00:00:00Z,78.0,2013
Q104374099,The Fantastic Mr Feynman,2013 film directed by Christopher Riley,2013-05-12T00:00:00Z,,2013
Q10478816,Ego,2013 film directed by Lisa James Larsson,2013-01-14T00:00:00Z,,2013
Q104896589,Velvet Terrorists,film directed by Ivan Ostrochovský and Peter Kerekes,2013-01-01T00:00:00Z,87.0,2013
Q104896619,"Zeny, které nenávidí muze",film directed by Robert Sedláček,2013-01-01T00:00:00Z,77.0,2013
Q104896628,Prípad pro rybáre,film directed by Lucie Bělohradská,2013-01-01T00:00:00Z,78.0,2013
Q104896629,Isabel,film directed by Lukáš Melník,2013-01-01T00:00:00Z,90.0,2013
Q104896814,Maturita,film directed by Tomáš Houška,2013-01-01T00:00:00Z,87.0,2013
Q104896828,The Self Lover,film directed by Filip Renč,2013-01-01T00:00:00Z,91.0,2013
Q104896872,Show!,film directed by Bohdan Bláhovec,2013-01-01T00:00:00Z,69.0,2013
Q105064429,A Long Story,"Dutch Rumenian film, 2013",2013-10-17T00:00:00Z,89.0,2013
Q10527185,The Hundred-Year-Old Man Who Climbed Out the Window and Disappeared,2013 film by Felix Herngren,2013-12-27T00:00:00Z,115.0,2013
Q10527185,The Hundred-Year-Old Man Who Climbed Out the Window and Disappeared,2013 film by Felix Herngren,2013-12-25T00:00:00Z,115.0,2013
Q10551717,Shed No Tears,"2013 film by Måns Mårlind, Björn Stein",2013-07-19T00:00:00Z,109.0,2013
Q1058489,Sadako 3D,2012 film directed by Tsutomu Hanabusa,2013-04-04T00:00:00Z,96.0,2013
Q10588224,Waltz for Monica,2013 Swedish film directed by Per Fly,2013-09-13T00:00:00Z,,2013
Q10588224,Waltz for Monica,2013 Swedish film directed by Per Fly,2013-08-10T00:00:00Z,,2013
Q1059540,Caesar Must Die,"2012 film by Paolo Taviani, Vittorio Taviani",2013-08-29T00:00:00Z,76.0,2013
Q106434659,Last Life of Lucifer,2013 film directed by Rax Rinnekangas,2013-01-01T00:00:00Z,,2013
Q106719039,Dear Courtney,film,2013-01-01T00:00:00Z,89.0,2013
Q106719153,Dr. Ketel,2011 film directed by Linus de Paoli,2013-08-22T00:00:00Z,80.0,2013
Q106719270,The Inner Zone,2013 film directed by Fosco Dubini,2013-10-01T00:00:00Z,93.0,2013
Q10672590,Easy Money III: Life Deluxe,2013 film by Jens Jonsson,2013-08-30T00:00:00Z,127.0,2013
Q106764544,Keikka,2013 film directed by Jarmo Lampela,2013-01-01T00:00:00Z,,2013
Q106766219,Kilimanjaro,2013 film directed by Jarmo Lampela,2013-01-01T00:00:00Z,,2013
Q10714767,Us,2013 film by Mani Maserrat,2013-01-01T00:00:00Z,92.0,2013
Q10730185,"The Chef, the Actor, the Scoundrel",2013 Chinese film directed by Guan Hu,2013-01-01T00:00:00Z,108.0,2013
Q10792815,A Wedding Invitation,2013 film directed by O Ki-hwan,2013-07-27T00:00:00Z,101.0,2013
Q10792815,A Wedding Invitation,2013 film directed by O Ki-hwan,2013-04-12T00:00:00Z,101.0,2013
Q10800800,Five Fairies in the House,2013 Vietnamese comedy drama film,2013-02-02T00:00:00Z,,2013
Q10813251,Yellow elephant,2013 Japanese short story and film directed by Ryūichi Hiroki,2013-02-02T00:00:00Z,131.0,2013
Q1083002,Gallants,2010 Hong Kong film,2013-01-05T00:00:00Z,98.0,2013
Q10852600,Al final todos mueren,2013 film by Javier Fesser,2013-01-01T00:00:00Z,110.0,2013
Q10856965,Miracle,2013 film by Juraj Lehotský,2013-09-05T00:00:00Z,78.0,2013
Q10858783,Pee Mak,2013 film by Banjong Pisanthanakun,2013-03-28T00:00:00Z,113.0,2013
Q10859641,Babovresky,2013 film by Zdeněk Troška,2013-02-14T00:00:00Z,133.0,2013
Q10862358,Ip Man: The Final Fight,2013 film by Herman Yau,2013-01-01T00:00:00Z,100.0,2013
Q10868811,Badges of Fury,2013 Chinese-Hong Kong film,2013-06-21T00:00:00Z,97.0,2013
Q1090390,This Is 40,2012 film by Judd Apatow,2013-03-14T00:00:00Z,134.0,2013
Q1090390,This Is 40,2012 film by Judd Apatow,2013-01-31T00:00:00Z,134.0,2013
Q10935044,David Loman,2013 film by Chiu Li-kwan,2013-01-01T00:00:00Z,,2013
Q10939174,The Rooftop,2013 Taiwanese film directed by Jay Chou,2013-07-11T00:00:00Z,120.0,2013
Q10959046,Tiny Times,2013 film directed by Guo Jingming,2013-01-01T00:00:00Z,116.0,2013
Q110324618,The Magnificent Eleven,2013 film directed by Jeremy Wooding,2013-05-13T00:00:00Z,91.0,2013
Q11068310,Bella mia,2013 film directed by Martin Duba,2013-11-21T00:00:00Z,90.0,2013
Q11073595,To Fool a Thief,2013 film by Ariel Winograd,2013-08-01T00:00:00Z,103.0,2013
Q11081205,Ah Boys to Men 2,2013 film by Jack Neo,2013-02-01T00:00:00Z,113.0,2013
Q11085495,No Man's Land,2013 film directed by Ning Hao,2013-12-03T00:00:00Z,118.0,2013
Q11125292,Rigor Mortis,2013 film by Juno Mak,2013-08-30T00:00:00Z,101.0,2013
